Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2008-02-11,31.564674377441406,34.44589767576748,31.226653535288204,34.44589767576748,15133331
2008-02-12,31.001306533813477,32.723601826400476,30.743766744755398,32.51435197583412,10237627
2008-02-13,30.550615310668945,31.950984310689403,29.92286353940541,31.548579049214283,10395753
2008-02-14,33.22258377075195,33.560604597393144,31.226652102275608,31.226652102275608,12514003
2008-02-15,34.172245025634766,34.445881335473324,32.208507489961576,33.09379860825591,12080990
2008-02-18,33.97909164428711,34.94486601102969,33.68936086249542,34.94486601102969,6977153
2008-02-19,33.608882904052734,34.67123283922573,33.35134319504299,34.590751816609405,7226542
2008-02-20,32.771881103515625,33.303057190378766,32.401669253461456,33.28696054837911,5604999
2008-02-21,32.99724197387695,33.56060937067662,32.59483669044862,33.303069552644814,3874365
2008-02-22,32.57872772216797,32.7879775171433,31.564665481503713,31.902686228391797,2691220
2008-02-25,32.85237121582031,33.25477646116105,32.06365737159009,32.96504555779099,6270186
2008-02-26,32.981136322021484,33.44792588672669,32.82017425259294,33.15819503503044,7139423
2008-02-27,34.91269302368164,36.63498644214542,33.46403390635528,33.46403390635528,43223132
2008-02-28,35.8945426940918,36.168179028058574,34.76780844418418,35.250694551287445,35763847
2008-02-29,35.37945556640625,36.37742084269732,34.79999411120432,35.66918847719407,16477462
2008-03-03,33.89861297607422,35.025349451422706,33.512304512542194,33.834228596016786,10049153
2008-03-04,33.029422760009766,34.25273487580181,32.19242134207983,34.12396609863958,11485198
2008-03-05,33.64107894897461,33.802041007425444,32.224611524694694,33.19038387539969,8581053
2008-03-07,31.918785095214844,33.158193859136375,30.582798656423577,33.158193859136375,14251925
2008-03-10,31.805538177490234,32.03202677026851,29.977449014187062,31.967316057225133,11713659
2008-03-11,34.42633056640625,34.74988623057071,30.802507566614807,31.546683838791232,19665129
2008-03-12,33.55274963378906,35.59115190641452,33.22919378715815,35.364663252623586,12262350
2008-03-13,28.942075729370117,33.0027041120274,28.149364368507246,32.67914827540962,47000084
2008-03-14,30.931936264038086,31.061357682586248,29.15237969061045,29.750956494211703,35798540
2008-03-17,29.718603134155273,30.349536408573144,29.087669859737407,30.349536408573144,19211273
2008-03-18,29.97745132446289,30.559852175243062,29.18473789726741,29.670071573875372,12632937
2008-03-19,30.15540885925293,33.58509901827571,29.96127450180214,31.384919142263943,16449023
2008-03-24,30.44660186767578,31.287847649295717,29.783312177658452,31.287847649295717,11636914
2008-03-25,31.595230102539062,31.789362255745907,30.673095243484013,31.239317863613547,13232423
2008-03-26,31.401098251342773,32.16145527937763,31.06136421340692,31.384920022059497,11448313
2008-03-27,31.967323303222656,32.274703099794735,30.931945077081867,30.931945077081867,17425122
2008-03-28,32.03203582763672,32.27470491010902,31.190791931697152,32.112924790376304,11599511
2008-03-31,31.805538177490234,32.177628617432255,31.384915251328916,32.03202677026851,9914705
2008-04-01,31.870258331298828,32.32323784529213,31.465813512154945,32.03203625895638,6034588
2008-04-02,32.387943267822266,33.326256410961086,32.03203100762251,32.03203100762251,6087024
2008-04-03,32.129093170166016,32.61442679778772,31.870248129917197,32.468827148351785,3883474
2008-04-04,31.967323303222656,32.33941382750602,31.352568098585337,32.33941382750602,5906537
2008-04-07,31.837900161743164,32.16145597741828,31.465809657164797,32.01585629921514,4088729
2008-04-08,31.02900505065918,31.854072671323518,30.802516459207947,31.789359764406385,5753811
2008-04-09,31.109895706176758,31.384916798733997,30.753983475510882,31.126073933798487,3776374
2008-04-10,31.724653244018555,31.951141865399283,30.948120200926567,31.06136341449033,7075297
2008-04-11,31.870258331298828,32.193814186613935,31.54670247598372,32.03203625895638,4012660
2008-04-15,32.355594635009766,32.51737256429975,31.126081933555223,31.676126454290426,6362785
2008-04-16,31.918781280517578,32.90562671493512,31.78935766946533,32.67913813840964,4725794
2008-04-17,33.14829635620117,33.90865108496315,32.048205442174186,32.404117660234995,14831167
2008-04-21,33.682159423828125,34.264560184811856,33.326249432409504,33.64980516692794,7639361
2008-04-22,34.23221206665039,34.6204807979892,33.326257544868604,33.649813358148755,8814769
2008-04-23,34.264556884765625,34.66900151396129,33.811579777767506,34.2969133328023,5265604
2008-04-24,33.05123519897461,34.685192542997044,32.76003583615029,34.62048181728645,8801780
2008-04-25,33.32625198364258,33.79540739575913,32.87327260408807,33.64980774293026,4095990
2008-04-28,33.45566940307617,34.10278084415483,33.326247992561505,33.35860224806384,4708244
2008-04-29,33.924835205078125,34.24839102524614,33.488036164403304,33.64981407448732,6497143
2008-04-30,34.15131759643555,34.58811875150304,33.97336368328124,34.26456299049095,6331377
2008-05-02,34.45869827270508,35.42936558244291,34.393985363320155,34.66900864544707,5658418
2008-05-05,34.29692459106445,35.10581411498076,34.07043376896527,34.911679751539545,7642293
2008-05-06,34.00571823120117,34.68518621278966,33.81158608949942,34.02189645823955,5061166
2008-05-07,33.52037811279297,34.19984596317643,33.00269030730071,33.97335741113279,4303106
2008-05-08,33.11594009399414,33.45567408697479,32.921807951043036,33.26153974977071,3642073
2008-05-09,32.92180252075195,33.7792242810943,32.42029072757417,32.679135736400056,8621761
2008-05-12,32.92180252075195,33.16446930510386,32.19379997344364,32.92180252075195,4890395
2008-05-13,33.01887512207031,33.26154196259305,32.743854019363084,33.06740980672673,5056766
2008-05-14,33.067413330078125,33.24536947094008,32.355590960883646,32.355590960883646,2982486
2008-05-15,33.08357620239258,33.45566434707982,32.355575941198325,32.355575941198325,2646760
2008-05-16,33.342430114746094,33.4394972874923,32.93798539018112,33.32625408116594,4422288
2008-05-20,33.2777214050293,33.40714504124895,32.93798737705083,33.00270029228726,3464912
2008-05-21,33.488040924072266,33.973374723304985,32.517373325606826,32.517373325606826,3419088
2008-05-22,33.03504943847656,33.19682731300162,32.679139431073146,32.679139431073146,3558000
2008-05-23,32.48500061035156,33.293889871084694,32.355579206335285,32.84091276277516,4417028
2008-05-26,32.24234390258789,32.436478263500085,30.73780809115151,30.73780809115151,2605807
2008-05-27,31.271669387817383,32.646781248408764,31.126069747311195,32.29086906561343,3316550
2008-05-28,32.4202995300293,32.614431693668195,30.834874791919,31.38491921360902,4505700
2008-05-29,32.95417022705078,33.32626076482603,31.999680924502986,32.760038036877766,11026212
2008-05-30,31.902603149414062,33.164471841086645,31.773181732230974,33.03504822965078,4023430
2008-06-02,30.543670654296875,32.35558372932773,30.09069128841273,31.708470036028547,4431595
2008-06-03,29.41122817993164,30.414249777240354,29.136204890365427,30.090693998575663,6240766
2008-06-04,28.505277633666992,29.589188406561377,28.327321478638503,29.28181079019591,5762089
2008-06-05,28.45673370361328,28.66704625284045,27.50224470185974,28.472911929592726,9721099
2008-06-06,28.14936637878418,29.330346583330428,27.744921554128673,28.311144308646384,6317089
2008-06-09,27.761091232299805,28.440559206066826,26.53157890533006,27.82580194545549,6500809
2008-06-10,27.56695556640625,27.793446342885375,26.93602230368555,27.50224485637771,6717902
2008-06-11,27.696382522583008,28.149359741692184,27.502248174820163,27.825803958256174,2586175
2008-06-12,27.89051055908203,28.05228842691947,26.531576908098106,27.340466247285296,3244212
2008-06-13,27.712556838989258,28.11700151119707,27.42135535844797,27.841978256394647,4248430
2008-06-16,28.6832332611084,29.120032330776546,27.85816542606391,27.955232617407994,4354615
2008-06-17,29.540653228759766,29.767141862691183,28.181719230917917,29.087675960896924,4736084
2008-06-18,29.5082950592041,30.15540885247693,29.443584338152778,29.443584338152778,5055019
2008-06-19,28.87735366821289,29.44357616008456,28.408198328084026,28.925888341210587,4221271
2008-06-20,28.21407127380371,29.23327333759378,27.841982989814845,29.12002793242161,3837789
2008-06-23,27.227230072021484,28.08465437814519,26.952208920220432,27.98758718575808,4516050
2008-06-24,26.385976791381836,27.631667229029294,26.110953543302973,27.22722037245632,5238203
2008-06-25,25.657968521118164,26.191834433760274,25.075567947348198,25.884457023625362,3933879
2008-06-26,27.11397933959961,28.278780937405365,25.80357809063136,25.80357809063136,18253250
2008-06-27,25.91682243347168,26.790424767545915,25.771222775876975,26.208023942914092,6821283
2008-06-30,25.39913558959961,26.143314330561473,24.671135076664697,25.9006474929165,4596315
2008-07-01,23.6033935546875,25.39912805974543,22.69743719054317,25.39912805974543,6202295
2008-07-02,24.638790130615234,24.897635317206618,22.859232489898886,23.619589814088425,5245963
2008-07-03,23.99166488647461,24.638776395076555,23.296020892428675,24.428466032482078,4726793
2008-07-04,24.31521987915039,24.784375269340877,23.45779803481098,23.619575906894102,4862814
2008-07-07,24.849090576171875,25.852114446338344,24.6387801812595,24.6387801812595,5528014
2008-07-08,25.57709312438965,26.208026498321043,22.97246628980099,22.97246628980099,8354280
2008-07-09,27.35664176940918,27.46988494915251,25.916817132543933,25.916817132543933,6860769
2008-07-10,28.553808212280273,28.89354226825272,26.596295027156547,27.356652095559,7216175
2008-07-11,27.194868087768555,29.184735092957112,26.984555531561817,28.8288250808619,6040791
2008-07-14,27.21104621887207,28.18171574794075,26.531580401052963,26.531580401052963,5942149
2008-07-15,26.078598022460938,26.822776666514784,25.88446589417698,26.531577376962446,3693378
2008-07-16,25.366775512695312,26.531577044828783,24.929974389582068,26.078597695997868,6973872
2008-07-17,26.661001205444336,26.855135545526995,25.884468233619717,25.884468233619717,5038238
2008-07-18,28.14936637878418,28.375855041740543,26.353630918463004,27.146342335937078,5983177
2008-07-21,29.734790802001953,29.91274696007442,28.165544036617806,28.634699584806256,8754188
2008-07-22,30.94811248779297,31.223133532979073,29.47593352434652,29.734778538950177,12631056
2008-07-23,33.132118225097656,33.77922975489818,31.74082799717593,32.323228812847,12798869
2008-07-24,31.967323303222656,33.746880383676746,29.97745580914354,29.97745580914354,10764301
2008-07-25,32.03203582763672,33.06741630610625,30.818701386542926,31.627591013938787,10710381
2008-07-28,31.773183822631836,32.66296215850042,31.41727161058324,32.032026674027634,5533881
2008-07-29,30.495136260986328,31.54669245678728,30.25246944657072,31.06135882795607,5145929
2008-07-30,31.773183822631836,32.032026674027634,30.770160093587908,30.770160093587908,7354746
2008-07-31,30.656917572021484,32.32323120091848,30.25247283601539,32.32323120091848,6006517
2008-08-01,31.54669761657715,31.67612125531911,29.120029075514267,30.17158544330818,4699412
2008-08-04,31.740829467773438,32.32323031042796,30.915761790200623,30.915761790200623,4301346
2008-08-05,33.16448211669922,33.40714899479448,31.54670073514404,31.870256572604386,9161115
2008-08-06,32.323238372802734,34.345462501524565,32.09674970923661,34.345462501524565,8616591
2008-08-07,32.24234390258789,32.97034446462875,31.23932002829697,31.23932002829697,4809365
2008-08-08,31.692298889160156,32.48501015883372,31.579053481669707,31.870252823426295,4883824
2008-08-11,31.98349952697754,32.452655016264956,31.740832667595775,32.09674493905701,2714705
2008-08-12,31.433452606201172,32.355587476847724,31.19078576595241,32.19380738909543,5801276
2008-08-13,31.562868118286133,31.870245619382732,30.81868950903725,31.06135630373236,2754609
2008-08-14,30.802513122558594,31.708467390226993,30.737800222651412,31.3849116677018,2566362
2008-08-18,30.44660186767578,31.384912613576464,30.155402586328048,30.73780114902351,2963058
2008-08-19,29.880380630493164,30.576024607319066,29.265623395987333,30.39807070226093,2941144
2008-08-20,30.22012710571289,30.462794015828518,30.009814467060437,30.090703437098977,3319410
2008-08-21,29.896562576293945,30.398074484293087,29.540650333390527,30.09069473167054,4138486
2008-08-22,29.589174270629883,30.931931713216365,28.82881970858324,30.931931713216365,4139879
2008-08-25,29.91274642944336,30.31719123868187,29.702433812087225,30.31719123868187,2034227
2008-08-26,29.961273193359375,30.058340367845734,29.411228796940794,29.605360951660415,1489491
2008-08-27,29.362693786621094,30.333361132203308,29.200915895690727,30.123050751695057,4297168
2008-08-28,28.925893783569336,29.76713747036286,28.553803330922484,29.443581699845428,7382078
2008-08-29,30.1230525970459,30.236298005335847,29.314163092841145,29.443584535812622,2219080
2008-09-01,30.106748580932617,30.237150473253347,29.503634854478076,30.05784621315529,3417069
2008-09-02,31.687883377075195,31.818285270402725,30.057846445224516,30.318652442755667,5030404
2008-09-04,31.01957893371582,31.590091274288376,30.75877285013586,31.32928519070842,2813325
2008-09-05,30.3349552154541,30.677262971414223,29.99264745949398,30.64466139051279,3330688
2008-09-08,31.932395935058594,33.22012321884778,31.62268749808737,31.94869451731889,8377948
2008-09-09,32.04648971557617,32.307295713322276,31.312974090533054,31.93238861153956,3737279
2008-09-10,31.769386291503906,32.3072968850271,31.45967791433026,31.88348739967868,3847698
2008-09-11,30.92176628112793,31.622680329227897,30.677261072133604,31.622680329227897,2567354
2008-09-12,31.231468200683594,32.079087027907505,30.726157061795327,31.133665688176865,6093354
2008-09-15,29.25912857055664,30.563156289238698,28.37891030262145,30.09044668339165,6770268
2008-09-16,29.829641342163086,30.090447333711275,27.710596253507592,28.118104924402882,4654621
2008-09-17,29.063533782958984,30.25345852123181,28.688624383551662,30.25345852123181,4674190
2008-09-18,28.998321533203125,29.568833639440488,26.911878143313984,28.68861540342088,6603710
2008-09-19,30.75876235961914,30.921765829903407,29.340631283795627,29.682939013567793,9821730
2008-09-22,30.0904598236084,32.92672311901179,29.845954519582378,31.622692619996062,4162514
2008-09-23,29.731843948364258,30.400158726106604,29.177632502508317,29.731843948364258,6569683
2008-09-24,30.416458129882812,30.742465107965113,29.438437195635913,29.829645127159413,5730103
2008-09-25,29.471046447753906,30.628371963319985,28.770129935934808,30.497967811623067,10926783
2008-09-26,28.998321533203125,29.6340367917112,28.49301257923647,29.6340367917112,4967945
2008-09-29,27.92249870300293,29.82963772500664,27.38458599612309,29.82963772500664,7859964
2008-09-30,27.971403121948242,29.014624909969562,26.406569334478213,26.406569334478213,6616439
2008-10-01,28.900529861450195,29.177634497890416,27.75950309718354,28.33001758475515,3743739
2008-10-03,29.308034896850586,29.66664124142009,28.52561683338966,29.04722887569694,4681406
2008-10-06,28.70492172241211,29.3406348925348,28.118108715038726,28.98202854032842,5560277
2008-10-07,29.650331497192383,30.286046672689405,28.688611657290707,28.688611657290707,9928258
2008-10-08,29.422128677368164,29.666633846715044,27.417184962198327,28.656013806606722,9985473
2008-10-10,29.242828369140625,29.911143030561206,27.074883127646295,29.308031525084903,9025179
2008-10-13,29.829641342163086,30.057845755689236,29.193928257741643,29.389533304121795,6805621
2008-10-14,29.1124324798584,30.938072583338897,28.88422801964246,29.992650946906448,5099383
2008-10-15,28.867919921875,29.487332187264176,28.558213789180414,28.94942165210389,5495022
2008-10-16,27.75949478149414,28.460410980848998,27.221584251812704,28.460410980848998,6651066
2008-10-17,25.67306137084961,28.52562300842953,25.29815194338447,28.33002010837868,5586092
2008-10-20,25.966461181640625,26.99338447445756,25.15144374807621,25.770858324110936,7922965
2008-10-21,26.178363800048828,27.54759247675322,25.428547411820514,26.227263955658408,8047276
2008-10-22,24.74393653869629,26.113165468322773,24.49943129373169,25.91756259887694,5408099
2008-10-23,23.537704467773438,24.352721721143286,23.17909599194039,24.12451733237489,6641370
2008-10-24,20.489545822143555,23.1465020611935,20.21243898013767,22.820495052187297,9905588
2008-10-27,18.908409118652344,20.21243702878336,16.952367253455822,20.114634493348273,12878172
2008-10-29,21.40236473083496,22.755292860614006,19.560423903144713,21.516465851283904,13094201
2008-10-31,22.771591186523438,23.472507468566736,21.646867630309963,22.527085969482414,8097887
2008-11-03,23.472503662109375,24.091915893814825,22.657484193265443,24.059314319145777,4951148
2008-11-04,24.499427795410156,24.69503284780157,23.032396535102833,23.146497639934406,4515828
2008-11-05,23.6029109954834,25.68935698474554,23.14649989898403,25.68935698474554,6145587
2008-11-06,22.820491790771484,24.369027073116843,22.347782137445616,23.14649875318604,4896229
2008-11-07,24.597232818603516,25.330748523220308,22.494486030000978,22.65748951991582,8250147
2008-11-10,25.151445388793945,25.721957629505567,24.597233939992226,25.363349050993403,3775177
2008-11-11,24.858028411865234,25.901249867310675,24.287516436604008,25.26553696562325,8900004
2008-11-12,23.814817428588867,25.3959523435843,23.521411997974482,25.3959523435843,5705390
2008-11-14,23.733320236206055,24.776544658634105,23.439914749196294,23.602918288841053,4038880
2008-11-17,24.71133041381836,25.526349958134055,22.494482824687225,25.526349958134055,5361538
2008-11-18,23.37470817565918,24.646134595943174,22.918297047469597,24.646134595943174,6392448
2008-11-19,22.80419158935547,24.206021870205173,22.51078401752587,23.472506256945262,5606729
2008-11-20,22.559680938720703,22.983488088701648,21.59795893147413,22.820484658439586,5080395
2008-11-21,23.994117736816406,24.743934192451444,21.842470900798677,22.41298308495287,8350092
2008-11-24,24.597232818603516,24.98844075222387,23.374706644242192,24.711333935018107,5420119
2008-11-25,23.994117736816406,25.151442895418725,23.798514885917836,24.858037513632766,5453771
2008-11-26,24.532032012939453,24.906939157656783,23.554011067545016,24.25492519406049,5246053
2008-11-27,24.532032012939453,24.53203201293945,24.53203201293945,24.53203201293945,0
2008-11-28,24.14082145690918,24.613533341205404,23.17910131908046,23.798515900524063,8464961
2008-12-01,23.945219039916992,25.55895316009493,23.84741650305365,24.613533795794094,5733003
2008-12-02,23.733320236206055,23.994126341813068,22.98350351166477,23.76592182848581,5879324
2008-12-03,24.450529098510742,24.760235274236667,23.22800297521664,23.961518649193103,6430656
2008-12-04,25.62415313720703,25.754557251677337,21.679467917533902,21.679467917533902,4648185
2008-12-05,25.314443588256836,26.536969562499237,24.466824695098385,24.466824695098385,5338962
2008-12-08,25.3796443939209,26.210962494078586,24.28752252270476,25.999058877374605,11709287
2008-12-10,24.972137451171875,26.569572818309016,24.613531135927616,26.569572818309016,11172070
2008-12-11,24.695030212402344,25.412244976504457,24.303820149368583,25.412244976504457,9867592
2008-12-12,23.928913116455078,24.206019876322472,23.40730117230794,24.091916572641576,9847702
2008-12-15,24.32012367248535,24.858036464219218,24.124520829844403,24.74393314785491,5741641
2008-12-16,25.249237060546875,25.558943130012718,23.14649108123169,24.450520709542705,9183505
2008-12-17,25.21664047241211,25.91755667427788,24.54832584677299,25.91755667427788,8720755
2008-12-18,25.966461181640625,26.24356799340304,24.646132497091013,24.646132497091013,12640018
2008-12-19,27.221595764160156,27.547602819627578,25.933868337239215,26.732585180959028,10050607
2008-12-22,27.237895965576172,27.466100457255266,26.292474198795947,26.292474198795947,6524631
2008-12-23,26.68368148803711,27.498699086752225,26.48807859087152,27.058590909972104,5151765
2008-12-24,26.227264404296875,27.04228175090483,22.00547278016684,22.00547278016684,13318746
2008-12-26,26.276159286499023,27.661688497624205,25.591546179291942,27.661688497624205,5480531
2008-12-29,26.83038330078125,27.04228696742561,25.754559753554645,26.569577257381393,3418418
2008-12-30,26.78148078918457,27.221591123385707,25.787158997346918,26.765179997014812,4868199
2008-12-31,27.10749053955078,27.51499933076051,26.504378855086387,27.51499933076051,4396180
2009-01-02,27.49869155883789,27.95510261569942,26.977081764979737,27.95510261569942,3976548
2009-01-05,26.879283905029297,27.9551074698013,26.536976105664138,27.9551074698013,4505326
2009-01-06,26.68368148803711,27.906210096986516,26.243573311256984,27.906210096986516,3969700
2009-01-07,25.281841278076172,27.612792061225395,23.684408269076034,27.612792061225395,12109220
2009-01-09,25.151445388793945,27.38459418678715,23.896317574877806,27.38459418678715,5272587
2009-01-12,24.483131408691406,25.754560056124,23.50511039260934,25.754560056124,6595708
2009-01-13,24.124513626098633,24.760226543886663,23.765905205358997,24.450520477361774,4104761
2009-01-14,24.17342185974121,24.580930560204177,23.505107148806708,24.580930560204177,2777281
2009-01-15,23.814817428588867,24.173426031230072,23.309508321517047,23.961522354772637,3693599
2009-01-16,24.564632415771484,24.92324099515371,23.635513805169886,24.646134164642312,2131503
2009-01-19,25.510051727294922,25.721955370887343,24.466827667182667,25.232944921788313,2587926
2009-01-20,28.36261558532715,29.014629584239742,24.450531591851593,25.54265371350431,19101726
2009-01-21,26.471757888793945,28.98201197371625,26.11314953069788,28.98201197371625,11311625
2009-01-22,27.72690200805664,28.10180916807103,26.145767197471233,27.319393264181684,10535551
2009-01-23,28.118104934692383,28.460412660544897,26.862977343525188,28.183305879884283,7005930
2009-01-27,29.030929565429688,29.422137511673835,27.05858683163978,28.036607802688355,8487928
2009-01-28,29.682941436767578,29.829644129824437,28.688619744685806,29.634041276040705,6636133
